site_name,date,status,site_total_kwh,incident_id,focus_inverter_name,Symo Advanced 24.0-3 480 (1) (0FEDFF)__rated_kw,Symo Advanced 24.0-3 480 (1) (0FEDFF)__daily_energy_kwh,Symo Advanced 24.0-3 480 (1) (0FEDFF)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (1) (0FEDFF)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (2) (708658)__rated_kw,Symo Advanced 24.0-3 480 (2) (708658)__daily_energy_kwh,Symo Advanced 24.0-3 480 (2) (708658)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (2) (708658)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (3) (C5E0C3)__rated_kw,Symo Advanced 24.0-3 480 (3) (C5E0C3)__daily_energy_kwh,Symo Advanced 24.0-3 480 (3) (C5E0C3)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (3) (C5E0C3)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (4) (9F82F9)__rated_kw,Symo Advanced 24.0-3 480 (4) (9F82F9)__daily_energy_kwh,Symo Advanced 24.0-3 480 (4) (9F82F9)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (4) (9F82F9)__relative_specific_yield_vs_site_avg,Symo Advanced 24.0-3 480 (5) (3318AD)__rated_kw,Symo Advanced 24.0-3 480 (5) (3318AD)__daily_energy_kwh,Symo Advanced 24.0-3 480 (5) (3318AD)__specific_yield_kwh_per_kw,Symo Advanced 24.0-3 480 (5) (3318AD)__relative_specific_yield_vs_site_avg
NE19-8-11,2024-07-30,offline_or_near_zero,810.89,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,157.55,6.564583,0.971463,24.0,154.33,6.430417,0.951609,24.0,153.69,6.40375,0.947662,24.0,149.72,6.238333,0.923183,24.0,195.6,8.15,1.206082
NE19-8-11,2024-07-31,offline_or_near_zero,721.81,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,172.93,7.205417,1.197891,24.0,169.22,7.050833,1.172192,24.0,167.41,6.975417,1.159654,24.0,0.0,0.0,0.0,24.0,212.25,8.84375,1.470262
NE19-8-11,2024-08-01,offline_or_near_zero,725.64,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,172.62,7.1925,1.189433,24.0,169.23,7.05125,1.166074,24.0,167.62,6.984167,1.15498,24.0,0.0,0.0,0.0,24.0,216.17,9.007083,1.489513
NE19-8-11,2024-08-02,offline_or_near_zero,714.27,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,170.37,7.09875,1.192616,24.0,167.46,6.9775,1.172246,24.0,165.85,6.910417,1.160976,24.0,0.0,0.0,0.0,24.0,210.59,8.774583,1.474162
NE19-8-11,2024-08-03,offline_or_near_zero,469.13,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,108.67,4.527917,1.158208,24.0,107.98,4.499167,1.150854,24.0,107.43,4.47625,1.144992,24.0,0.0,0.0,0.0,24.0,145.05,6.04375,1.545947
NE19-8-11,2024-08-04,offline_or_near_zero,458.69,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,107.3,4.470833,1.169635,24.0,106.38,4.4325,1.159607,24.0,105.92,4.413333,1.154592,24.0,0.0,0.0,0.0,24.0,139.09,5.795417,1.516166
NE19-8-11,2024-08-05,offline_or_near_zero,559.01,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,132.09,5.50375,1.181464,24.0,130.05,5.41875,1.163217,24.0,128.52,5.355,1.149532,24.0,0.0,0.0,0.0,24.0,168.35,7.014583,1.505787
NE19-8-11,2024-08-06,offline_or_near_zero,520.44,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,124.29,5.17875,1.194086,24.0,122.68,5.111667,1.178618,24.0,121.86,5.0775,1.17074,24.0,0.0,0.0,0.0,24.0,151.61,6.317083,1.456556
NE19-8-11,2024-08-07,offline_or_near_zero,298.97,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,69.75,2.90625,1.166505,24.0,69.05,2.877083,1.154798,24.0,68.76,2.865,1.149948,24.0,0.0,0.0,0.0,24.0,91.41,3.80875,1.528749
NE19-8-11,2024-08-08,offline_or_near_zero,742.37,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,179.96,7.498333,1.212064,24.0,176.81,7.367083,1.190848,24.0,172.66,7.194167,1.162897,24.0,0.0,0.0,0.0,24.0,212.94,8.8725,1.43419
NE19-8-11,2024-08-09,offline_or_near_zero,652.83,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,157.97,6.582083,1.209886,24.0,155.54,6.480833,1.191275,24.0,152.27,6.344583,1.16623,24.0,0.0,0.0,0.0,24.0,187.05,7.79375,1.432609
NE19-8-11,2024-08-10,offline_or_near_zero,695.33,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,167.08,6.961667,1.201444,24.0,165.15,6.88125,1.187566,24.0,161.31,6.72125,1.159953,24.0,0.0,0.0,0.0,24.0,201.79,8.407917,1.451038
NE19-8-11,2024-08-11,offline_or_near_zero,532.2,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,126.69,5.27875,1.190248,24.0,124.78,5.199167,1.172304,24.0,121.15,5.047917,1.1382,24.0,0.0,0.0,0.0,24.0,159.58,6.649167,1.499248
NE19-8-11,2024-08-12,offline_or_near_zero,593.36,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,141.12,5.88,1.18916,24.0,138.9,5.7875,1.170453,24.0,136.23,5.67625,1.147954,24.0,0.0,0.0,0.0,24.0,177.11,7.379583,1.492433
NE19-8-11,2024-08-13,offline_or_near_zero,684.53,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,165.08,6.878333,1.205791,24.0,161.65,6.735417,1.180737,24.0,157.66,6.569167,1.151593,24.0,0.0,0.0,0.0,24.0,200.14,8.339167,1.461879
NE19-8-11,2024-08-14,offline_or_near_zero,666.78,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,159.25,6.635417,1.194172,24.0,156.24,6.51,1.171601,24.0,152.02,6.334167,1.139956,24.0,0.0,0.0,0.0,24.0,199.27,8.302917,1.494271
NE19-8-11,2024-08-15,offline_or_near_zero,667.67,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,134.27,5.594583,1.005512,24.0,132.13,5.505417,0.989486,24.0,128.97,5.37375,0.965821,24.0,105.95,4.414583,0.793431,24.0,166.35,6.93125,1.24575
NE19-8-11,2024-08-16,offline_or_near_zero,375.07,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,89.3,3.720833,1.190444,24.0,88.5,3.6875,1.17978,24.0,85.97,3.582083,1.146053,24.0,0.0,0.0,0.0,24.0,111.3,4.6375,1.483723
NE19-8-11,2024-08-17,offline_or_near_zero,691.08,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,167.21,6.967083,1.209773,24.0,163.61,6.817083,1.183727,24.0,158.22,6.5925,1.14473,24.0,0.0,0.0,0.0,24.0,202.04,8.418333,1.46177
NE19-8-11,2024-08-18,offline_or_near_zero,604.26,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,145.09,6.045417,1.200559,24.0,142.18,5.924167,1.17648,24.0,136.94,5.705833,1.133122,24.0,0.0,0.0,0.0,24.0,180.05,7.502083,1.489839
NE19-8-11,2024-08-19,offline_or_near_zero,767.48,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,155.86,6.494167,1.015401,24.0,152.86,6.369167,0.995857,24.0,147.13,6.130417,0.958527,24.0,118.4,4.933333,0.771356,24.0,193.23,8.05125,1.25886
NE19-8-11,2024-08-20,offline_or_near_zero,554.4,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,132.28,5.511667,1.193001,24.0,130.05,5.41875,1.17289,24.0,126.81,5.28375,1.143669,24.0,0.0,0.0,0.0,24.0,165.26,6.885833,1.49044
NE19-8-11,2024-08-21,offline_or_near_zero,449.62,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,107.64,4.485,1.197011,24.0,105.58,4.399167,1.174103,24.0,102.19,4.257917,1.136404,24.0,0.0,0.0,0.0,24.0,134.21,5.592083,1.492483
NE19-8-11,2024-08-22,offline_or_near_zero,689.33,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,165.51,6.89625,1.200514,24.0,162.28,6.761667,1.177085,24.0,157.03,6.542917,1.139005,24.0,0.0,0.0,0.0,24.0,204.51,8.52125,1.483397
NE19-8-11,2024-08-23,offline_or_near_zero,534.18,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,126.23,5.259583,1.181531,24.0,124.73,5.197083,1.16749,24.0,119.01,4.95875,1.11395,24.0,0.0,0.0,0.0,24.0,164.21,6.842083,1.537029
NE19-8-11,2024-08-24,offline_or_near_zero,616.42,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,147.72,6.155,1.198209,24.0,145.08,6.045,1.176795,24.0,140.2,5.841667,1.137212,24.0,0.0,0.0,0.0,24.0,183.42,7.6425,1.487784
NE19-8-11,2024-08-25,offline_or_near_zero,692.75,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,167.28,6.97,1.207362,24.0,164.12,6.838333,1.184554,24.0,159.03,6.62625,1.147817,24.0,0.0,0.0,0.0,24.0,202.32,8.43,1.460267
NE19-8-11,2024-08-26,offline_or_near_zero,680.85,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,164.3,6.845833,1.20658,24.0,161.01,6.70875,1.182419,24.0,153.9,6.4125,1.130205,24.0,0.0,0.0,0.0,24.0,201.64,8.401667,1.480796
NE19-8-11,2024-08-27,offline_or_near_zero,471.57,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,113.41,4.725417,1.202473,24.0,111.73,4.655417,1.18466,24.0,108.45,4.51875,1.149882,24.0,0.0,0.0,0.0,24.0,137.98,5.749167,1.462985
NE19-8-11,2024-08-28,offline_or_near_zero,370.39,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,87.6,3.65,1.182537,24.0,86.39,3.599583,1.166203,24.0,84.95,3.539583,1.146764,24.0,0.0,0.0,0.0,24.0,111.45,4.64375,1.504495
NE19-8-11,2024-08-29,offline_or_near_zero,714.09,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,174.29,7.262083,1.220364,24.0,169.75,7.072917,1.188576,24.0,162.37,6.765417,1.136902,24.0,0.0,0.0,0.0,24.0,207.68,8.653333,1.454158
NE19-8-11,2024-08-30,offline_or_near_zero,684.85,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,166.3,6.929167,1.214134,24.0,162.62,6.775833,1.187267,24.0,155.37,6.47375,1.134336,24.0,0.0,0.0,0.0,24.0,200.56,8.356667,1.464262
NE19-8-11,2024-08-31,offline_or_near_zero,683.82,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,166.03,6.917917,1.213989,24.0,161.36,6.723333,1.179843,24.0,153.1,6.379167,1.119447,24.0,0.0,0.0,0.0,24.0,203.33,8.472083,1.486722
NE19-8-11,2024-09-01,offline_or_near_zero,683.12,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,165.73,6.905417,1.213037,24.0,161.96,6.748333,1.185443,24.0,153.35,6.389583,1.122424,24.0,0.0,0.0,0.0,24.0,202.08,8.42,1.479096
NE19-8-11,2024-09-02,offline_or_near_zero,643.26,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,155.1,6.4625,1.205578,24.0,151.84,6.326667,1.180238,24.0,144.0,6.0,1.119299,24.0,0.0,0.0,0.0,24.0,192.32,8.013333,1.494885
NE19-8-11,2024-09-03,offline_or_near_zero,544.43,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,132.62,5.525833,1.217971,24.0,128.66,5.360833,1.181603,24.0,122.35,5.097917,1.123652,24.0,0.0,0.0,0.0,24.0,160.8,6.7,1.476774
NE19-8-11,2024-09-04,offline_or_near_zero,647.22,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,156.61,6.525417,1.209867,24.0,153.12,6.38,1.182905,24.0,148.48,6.186667,1.14706,24.0,0.0,0.0,0.0,24.0,189.01,7.875417,1.460168
NE19-8-11,2024-09-05,offline_or_near_zero,653.67,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,158.73,6.61375,1.214145,24.0,153.67,6.402917,1.17544,24.0,145.55,6.064583,1.113329,24.0,0.0,0.0,0.0,24.0,195.72,8.155,1.497086
NE19-8-11,2024-09-06,offline_or_near_zero,658.58,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,160.15,6.672917,1.215874,24.0,155.19,6.46625,1.178217,24.0,146.38,6.099167,1.11133,24.0,0.0,0.0,0.0,24.0,196.86,8.2025,1.494579
NE19-8-11,2024-09-07,offline_or_near_zero,656.64,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,160.1,6.670833,1.219085,24.0,153.97,6.415417,1.172408,24.0,145.93,6.080417,1.111187,24.0,0.0,0.0,0.0,24.0,196.64,8.193333,1.49732
NE19-8-11,2024-09-08,offline_or_near_zero,626.18,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,151.51,6.312917,1.209796,24.0,146.18,6.090833,1.167236,24.0,139.37,5.807083,1.112859,24.0,0.0,0.0,0.0,24.0,189.12,7.88,1.510109
NE19-8-11,2024-09-09,offline_or_near_zero,335.64,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,102.07,4.252917,1.520528,24.0,98.3,4.095833,1.464367,24.0,0.0,0.0,0.0,24.0,135.27,5.63625,2.015105
NE19-8-11,2024-09-10,offline_or_near_zero,419.88,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,130.39,5.432917,1.552706,24.0,125.03,5.209583,1.488878,24.0,0.0,0.0,0.0,24.0,164.46,6.8525,1.958417
NE19-8-11,2024-09-11,offline_or_near_zero,221.54,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,67.71,2.82125,1.528166,24.0,65.3,2.720833,1.473774,24.0,0.0,0.0,0.0,24.0,88.53,3.68875,1.998059
NE19-8-11,2024-09-12,offline_or_near_zero,36.96,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,11.06,0.460833,1.496212,24.0,10.97,0.457083,1.484037,24.0,0.0,0.0,0.0,24.0,14.93,0.622083,2.019751
NE19-8-11,2024-09-13,offline_or_near_zero,369.36,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,116.81,4.867083,1.581249,24.0,113.19,4.71625,1.532245,24.0,0.0,0.0,0.0,24.0,139.36,5.806667,1.886506
NE19-8-11,2024-09-14,offline_or_near_zero,331.85,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,101.45,4.227083,1.528552,24.0,97.66,4.069167,1.471448,24.0,0.0,0.0,0.0,24.0,132.74,5.530833,2.0
NE19-8-11,2024-09-15,offline_or_near_zero,343.37,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,105.83,4.409583,1.541049,24.0,102.6,4.275,1.494015,24.0,0.0,0.0,0.0,24.0,134.94,5.6225,1.964936
NE19-8-11,2024-09-16,offline_or_near_zero,449.54,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,140.36,5.848333,1.561151,24.0,134.49,5.60375,1.495862,24.0,0.0,0.0,0.0,24.0,174.69,7.27875,1.942986
NE19-8-11,2024-09-17,offline_or_near_zero,371.28,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,115.66,4.819167,1.557585,24.0,111.72,4.655,1.504525,24.0,0.0,0.0,0.0,24.0,143.9,5.995833,1.937891
NE19-8-11,2024-09-18,offline_or_near_zero,74.8,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,22.41,0.93375,1.497995,24.0,22.13,0.922083,1.479278,24.0,0.0,0.0,0.0,24.0,30.26,1.260833,2.022727
NE19-8-11,2024-09-19,offline_or_near_zero,391.92,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,122.23,5.092917,1.559374,24.0,117.35,4.889583,1.497117,24.0,0.0,0.0,0.0,24.0,152.34,6.3475,1.943509
NE19-8-11,2024-09-20,offline_or_near_zero,83.08,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,24.88,1.036667,1.497352,24.0,24.74,1.030833,1.488926,24.0,0.0,0.0,0.0,24.0,33.46,1.394167,2.013722
NE19-8-11,2024-09-21,offline_or_near_zero,507.8,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,159.22,6.634167,1.567743,24.0,152.51,6.354583,1.501674,24.0,0.0,0.0,0.0,24.0,196.07,8.169583,1.930583
NE19-8-11,2024-09-22,offline_or_near_zero,393.05,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,120.77,5.032083,1.536319,24.0,115.44,4.81,1.468515,24.0,0.0,0.0,0.0,24.0,156.84,6.535,1.995166
NE19-8-11,2024-09-23,offline_or_near_zero,456.55,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,141.93,5.91375,1.554375,24.0,135.02,5.625833,1.478699,24.0,0.0,0.0,0.0,24.0,179.6,7.483333,1.966926
NE19-8-11,2024-09-24,offline_or_near_zero,473.43,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,146.82,6.1175,1.550599,24.0,139.49,5.812083,1.473185,24.0,0.0,0.0,0.0,24.0,187.12,7.796667,1.976216
NE19-8-11,2024-09-25,offline_or_near_zero,461.17,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,142.35,5.93125,1.543357,24.0,136.05,5.66875,1.475053,24.0,0.0,0.0,0.0,24.0,182.77,7.615417,1.98159
NE19-8-11,2024-09-26,offline_or_near_zero,457.11,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,142.9,5.954167,1.563081,24.0,137.15,5.714583,1.500186,24.0,0.0,0.0,0.0,24.0,177.06,7.3775,1.936733
NE19-8-11,2024-09-27,offline_or_near_zero,481.77,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,149.98,6.249167,1.556552,24.0,144.0,6.0,1.494489,24.0,0.0,0.0,0.0,24.0,187.79,7.824583,1.948959
NE19-8-11,2024-09-28,offline_or_near_zero,460.67,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,143.04,5.96,1.552521,24.0,137.68,5.736667,1.494345,24.0,0.0,0.0,0.0,24.0,179.95,7.497917,1.953133
NE19-8-11,2024-09-29,offline_or_near_zero,174.5,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,52.75,2.197917,1.511461,24.0,50.73,2.11375,1.453582,24.0,0.0,0.0,0.0,24.0,71.02,2.959167,2.034957
NE19-8-11,2024-09-30,offline_or_near_zero,474.27,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,149.73,6.23875,1.578531,24.0,142.57,5.940417,1.503047,24.0,0.0,0.0,0.0,24.0,181.97,7.582083,1.918422
NE19-8-11,2024-10-01,offline_or_near_zero,351.71,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,109.66,4.569167,1.558955,24.0,105.56,4.398333,1.500668,24.0,0.0,0.0,0.0,24.0,136.49,5.687083,1.940377
NE19-8-11,2024-10-02,offline_or_near_zero,387.86,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,122.65,5.110417,1.581112,24.0,117.99,4.91625,1.521039,24.0,0.0,0.0,0.0,24.0,147.22,6.134167,1.89785
NE19-8-11,2024-10-03,offline_or_near_zero,470.19,FRONIUS-35d57c96-ce57-4d21-8268--G005,"Symo Advanced 24.0-3 480 (1) (0FEDFF), Symo Advanced 24.0-3 480 (4) (9F82F9)",24.0,0.0,0.0,0.0,24.0,146.84,6.118333,1.561496,24.0,139.15,5.797917,1.479721,24.0,0.0,0.0,0.0,24.0,184.2,7.675,1.958783
